id,sequence,task,choices,domain,response_type,response,expectedAnswer,answered_correctly,answerAtAction,expected,Group,Introduction,AnswerNeg,AnswerPos,GroupCode,trainingLogics,Gender,Age,answer_0,answer_1,answer_2,TaskID,anstype,time_0,time_1,time_2,eventType_0,eventType_1,eventType_2,Likelieness,Education,MP,DA,AC,MT,inffig,anstype,Scenario,ScenarioPos,ScenarioPos1,ScenarioPos2,TaskPos,TaskPos1,TaskPos2,TaskPos3,TaskPos4
2,2,Implies;Holds;There is excess of food for her species;Mostly;Holds;Kira will mate/Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Holds;There is excess of food for Kira's species,There is excess of food for Kira's species,1,pos,pos,B1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,cautPrem,y,m,38,pos,95,None,11,AC,5925,10108,19599,Answer,Likely,Continue,90,High School,0,0,1,0,AC,AC,alien,0,1,0,2,0,0,1,0
2,3,Implies;Holds;There is excess of food for her species;Mostly;Holds;Kira will mate/Not;Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Not;Holds;Kira will mate,Kira will not mate,1,neg,neg,B1,alienInt,Kira will not mate,Kira will mate,cautPrem,y,m,38,neg,74,None,10,DA,13992,16178,21443,Answer,Likely,Continue,75,High School,0,1,0,0,DA,DA,alien,0,1,0,3,0,0,0,1
2,4,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Holds;Lisa has an essay to finish,Lisa has an essay to finish,1,pos,pos,B2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,cautPrem,y,m,38,pos,74,None,15,AC,11234,15836,19317,Answer,Likely,Continue,75,High School,0,0,1,0,AC,AC,library,1,0,1,0,1,0,0,0
2,5,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Holds;Lisa will study late in the library,Lisa will study late in the library,1,pos,pos,B2,0,Lisa will not study late in the library,Lisa will study late in the library,cautPrem,y,m,38,pos,94,None,13,MP,5957,12150,16599,Answer,Likely,Continue,90,High School,1,0,0,0,MP,MP,library,1,0,1,1,0,1,0,0
2,6,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Not;Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Not;Holds;Lisa will study late in the library,Lisa will not study late in the library,1,neg,neg,B2,0,Lisa will not study late in the library,Lisa will study late in the library,cautPrem,y,m,38,neg,71,None,14,DA,6863,9211,14203,Answer,Likely,Continue,75,High School,0,1,0,0,DA,DA,library,1,0,1,2,0,0,1,0
2,7,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Not;Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Not;Holds;Lisa has an essay to finish,Lisa does not have an essay to finish,1,neg,neg,B2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,cautPrem,y,m,38,neg,74,None,16,MT,5847,9295,12135,Answer,Likely,Continue,75,High School,0,0,0,1,MT,MT,library,1,0,1,3,0,0,0,1
3,0,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Not;Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Not;Holds;Lisa will study late in the library,Lisa will not study late in the library,1,neg,neg,B2,0,Lisa will not study late in the library,Lisa will study late in the library,cautPrem,y,m,22,neg,99,None,14,DA,18874,22921,37906,Answer,Likely,Continue,75,AA,0,1,0,0,DA,DA,library,0,1,0,0,1,0,0,0
3,1,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Not;Holds;Lisa has an essay to finish,Lisa has an essay to finish,0,neg,pos,B2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,cautPrem,y,m,22,neg,50,None,15,other,15811,17780,19342,Answer,Likely,Continue,50,AA,0,0,1,0,AC,other,library,0,1,0,1,0,1,0,0
3,2,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Not;Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Holds;Lisa has an essay to finish,Lisa does not have an essay to finish,0,pos,neg,B2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,cautPrem,y,m,22,pos,51,None,16,other,5374,8015,12312,Answer,Likely,Continue,50,AA,0,0,0,1,MT,other,library,0,1,0,2,0,0,1,0
3,3,Implies;Holds;Lisa has an essay to finish;Mostly;Holds;She will study late in the library/Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Holds;Lisa will study late in the library,Lisa will study late in the library,1,pos,pos,B2,0,Lisa will not study late in the library,Lisa will study late in the library,cautPrem,y,m,22,pos,71,None,13,MP,8624,10546,13327,Answer,Likely,Continue,75,AA,1,0,0,0,MP,MP,library,0,1,0,3,0,0,0,1
3,4,Implies;Holds;There is excess of food for her species;Mostly;Holds;Kira will mate/Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Holds;Kira will mate,Kira will mate,1,pos,pos,B1,alienInt,Kira will not mate,Kira will mate,cautPrem,y,m,22,pos,72,None,9,MP,7577,9187,12843,Answer,Likely,Continue,75,AA,1,0,0,0,MP,MP,alien,1,0,1,0,1,0,0,0
3,5,Implies;Holds;There is excess of food for her species;Mostly;Holds;Kira will mate/Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Holds;There is excess of food for Kira's species,There is excess of food for Kira's species,1,pos,pos,B1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,cautPrem,y,m,22,pos,83,None,11,AC,8874,10561,16249,Answer,Likely,Continue,75,AA,0,0,1,0,AC,AC,alien,1,0,1,1,0,1,0,0
3,6,Implies;Holds;There is excess of food for her species;Mostly;Holds;Kira will mate/Not;Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Not;Holds;There is excess of food for Kira's species,There is no excess of food for Kira's species,1,neg,neg,B1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,cautPrem,y,m,22,neg,52,None,12,MT,4936,6999,9468,Answer,Likely,Continue,50,AA,0,0,0,1,MT,MT,alien,1,0,1,2,0,0,1,0
3,7,Implies;Holds;There is excess of food for her species;Mostly;Holds;Kira will mate/Not;Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Holds;Kira will mate,Kira will not mate,0,pos,neg,B1,alienInt,Kira will not mate,Kira will mate,cautPrem,y,m,22,pos,51,None,10,other,6702,8718,9968,Answer,Likely,Continue,51,AA,0,1,0,0,DA,other,alien,1,0,1,3,0,0,0,1
4,0,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Not;Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Not;Holds;Lisa has an essay to finish,Lisa does not have an essay to finish,1,neg,neg,A2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPrem,n,w,29,neg,96,None,8,MT,7457,9875,12194,Answer,Likely,Continue,96,MA,0,0,0,1,MT,MT,library,0,1,0,0,1,0,0,0
4,1,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Holds;Lisa will study late in the library,Lisa will study late in the library,1,pos,pos,A2,0,Lisa will not study late in the library,Lisa will study late in the library,detPrem,n,w,29,pos,94,None,5,MP,11305,12985,14762,Answer,Likely,Continue,98,MA,1,0,0,0,MP,MP,library,0,1,0,1,0,1,0,0
4,2,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Not;Holds;Lisa has an essay to finish,Lisa has an essay to finish,0,neg,pos,A2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPrem,n,w,29,neg,95,None,7,other,8732,10348,12203,Answer,Likely,Continue,95,MA,0,0,1,0,AC,other,library,0,1,0,2,0,0,1,0
4,3,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Not;Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Not;Holds;Lisa will study late in the library,Lisa will not study late in the library,1,neg,neg,A2,0,Lisa will not study late in the library,Lisa will study late in the library,detPrem,n,w,29,neg,96,None,6,DA,6887,8805,10597,Answer,Likely,Continue,96,MA,0,1,0,0,DA,DA,library,0,1,0,3,0,0,0,1
4,4,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Holds;Kira will mate,Kira will mate,1,pos,pos,A1,alienInt,Kira will not mate,Kira will mate,detPrem,n,w,29,pos,99,None,1,MP,6425,7890,9905,Answer,Likely,Continue,100,MA,1,0,0,0,MP,MP,alien,1,0,1,0,1,0,0,0
4,5,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Holds;There is excess of food for Kira's species,There is excess of food for Kira's species,1,pos,pos,A1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,detPrem,n,w,29,pos,99,None,3,AC,2644,4053,6845,Answer,Likely,Continue,95,MA,0,0,1,0,AC,AC,alien,1,0,1,1,0,1,0,0
4,6,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Not;Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Not;Holds;There is excess of food for Kira's species,There is no excess of food for Kira's species,1,neg,neg,A1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,detPrem,n,w,29,neg,99,None,4,MT,2660,6004,7083,Answer,Likely,Continue,99,MA,0,0,0,1,MT,MT,alien,1,0,1,2,0,0,1,0
4,7,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Not;Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Not;Holds;Kira will mate,Kira will not mate,1,neg,neg,A1,alienInt,Kira will not mate,Kira will mate,detPrem,n,w,29,neg,98,None,2,DA,3950,5196,7005,Answer,Likely,Continue,100,MA,0,1,0,0,DA,DA,alien,1,0,1,3,0,0,0,1
5,0,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Holds;Kira will mate,Kira will mate,1,pos,pos,A1,alienInt,Kira will not mate,Kira will mate,detPrem,n,w,33,pos,99,None,1,MP,15195,17414,21703,Answer,Likely,Continue,99,BACHELOR,1,0,0,0,MP,MP,alien,0,1,0,0,1,0,0,0
5,1,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Not;Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Not;Holds;There is excess of food for Kira's species,There is no excess of food for Kira's species,1,neg,neg,A1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,detPrem,n,w,33,neg,98,None,4,MT,11497,13225,16082,Answer,Likely,Continue,98,BACHELOR,0,0,0,1,MT,MT,alien,0,1,0,1,0,1,0,0
5,2,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Holds;There is excess of food for Kira's species,There is excess of food for Kira's species,1,pos,pos,A1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,detPrem,n,w,33,pos,98,None,3,AC,2679,4353,6107,Answer,Likely,Continue,98,BACHELOR,0,0,1,0,AC,AC,alien,0,1,0,2,0,0,1,0
5,3,Implies;Holds;There is excess of food for her species;Holds;Kira will mate/Not;Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Not;Holds;Kira will mate,Kira will not mate,1,neg,neg,A1,alienInt,Kira will not mate,Kira will mate,detPrem,n,w,33,neg,97,None,2,DA,5231,8275,9693,Answer,Likely,Continue,97,BACHELOR,0,1,0,0,DA,DA,alien,0,1,0,3,0,0,0,1
5,4,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Holds;Lisa has an essay to finish,Lisa has an essay to finish,1,pos,pos,A2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPrem,n,w,33,pos,97,None,7,AC,8473,10749,12279,Answer,Likely,Continue,97,BACHELOR,0,0,1,0,AC,AC,library,1,0,1,0,1,0,0,0
5,5,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Holds;Lisa will study late in the library,Lisa will study late in the library,1,pos,pos,A2,0,Lisa will not study late in the library,Lisa will study late in the library,detPrem,n,w,33,pos,98,None,5,MP,5341,9582,10512,Answer,Likely,Continue,98,BACHELOR,1,0,0,0,MP,MP,library,1,0,1,1,0,1,0,0
5,6,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Not;Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Not;Holds;Lisa will study late in the library,Lisa will not study late in the library,1,neg,neg,A2,0,Lisa will not study late in the library,Lisa will study late in the library,detPrem,n,w,33,neg,97,None,6,DA,4775,6193,7237,Answer,Likely,Continue,97,BACHELOR,0,1,0,0,DA,DA,library,1,0,1,2,0,0,1,0
5,7,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library/Not;Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Not;Holds;Lisa has an essay to finish,Lisa does not have an essay to finish,1,neg,neg,A2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPrem,n,w,33,neg,98,None,8,MT,5472,7424,8839,Answer,Likely,Continue,98,BACHELOR,0,0,0,1,MT,MT,library,1,0,1,3,0,0,0,1
6,0,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Holds;Lisa will study late in the library,Lisa will study late in the library,1,pos,pos,D2,0,Lisa will not study late in the library,Lisa will study late in the library,detPremSupp,n,m,38,pos,97,None,29,MP,16075,18173,22172,Answer,Likely,Continue,97,assoc. degree,1,0,0,0,MP,MP,library,0,1,0,0,1,0,0,0
6,1,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Holds;Lisa has an essay to finish,Lisa has an essay to finish,1,pos,pos,D2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPremSupp,n,m,38,pos,99,None,31,AC,13054,14643,16232,Answer,Likely,Continue,99,assoc. degree,0,0,1,0,AC,AC,library,0,1,0,1,0,1,0,0
6,2,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Not;Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Holds;Lisa will study late in the library,Lisa will not study late in the library,0,pos,neg,D2,0,Lisa will not study late in the library,Lisa will study late in the library,detPremSupp,n,m,38,pos,99,None,30,other,9888,16305,17810,Answer,Likely,Continue,99,assoc. degree,0,1,0,0,DA,other,library,0,1,0,2,0,0,1,0
6,3,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Not;Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Not;Holds;Lisa has an essay to finish,Lisa does not have an essay to finish,1,neg,neg,D2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPremSupp,n,m,38,neg,69,None,32,MT,18802,22289,23677,Answer,Likely,Continue,69,assoc. degree,0,0,0,1,MT,MT,library,0,1,0,3,0,0,0,1
6,4,Implies;Holds;There is excess of food for her species;Holds;Kira will mate;Implies;Holds;It is the 7th month of the solar year;Holds;Kira will mate;Implies;Holds;The temperature falls below 10 Celsius;Not;Holds;Kira will mate/Not;Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Not;Holds;Kira will mate,Kira will not mate,1,neg,neg,D1,alienInt,Kira will not mate,Kira will mate,detPremSupp,n,m,38,neg,99,None,26,DA,11075,13571,15138,Answer,Likely,Continue,99,assoc. degree,0,1,0,0,DA,DA,alien,1,0,1,0,1,0,0,0
6,5,Implies;Holds;There is excess of food for her species;Holds;Kira will mate;Implies;Holds;It is the 7th month of the solar year;Holds;Kira will mate;Implies;Holds;The temperature falls below 10 Celsius;Not;Holds;Kira will mate/Not;Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Not;Holds;There is excess of food for Kira's species,There is no excess of food for Kira's species,1,neg,neg,D1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,detPremSupp,n,m,38,neg,98,None,28,MT,6269,10672,12110,Answer,Likely,Continue,98,assoc. degree,0,0,0,1,MT,MT,alien,1,0,1,1,0,1,0,0
6,6,Implies;Holds;There is excess of food for her species;Holds;Kira will mate;Implies;Holds;It is the 7th month of the solar year;Holds;Kira will mate;Implies;Holds;The temperature falls below 10 Celsius;Not;Holds;Kira will mate/Holds;There is excess of food for her species,Holds;Kira will mate|Not;Holds;Kira will mate,nonmonotonic,single-choice,Holds;Kira will mate,Kira will mate,1,pos,pos,D1,alienInt,Kira will not mate,Kira will mate,detPremSupp,n,m,38,pos,98,None,25,MP,3909,8372,9760,Answer,Likely,Continue,98,assoc. degree,1,0,0,0,MP,MP,alien,1,0,1,2,0,0,1,0
6,7,Implies;Holds;There is excess of food for her species;Holds;Kira will mate;Implies;Holds;It is the 7th month of the solar year;Holds;Kira will mate;Implies;Holds;The temperature falls below 10 Celsius;Not;Holds;Kira will mate/Holds;Kira mated,Holds;There is excess of food for Kira's species|Not;Holds;There is excess of food for Kira's species,nonmonotonic,single-choice,Holds;There is excess of food for Kira's species,There is excess of food for Kira's species,1,pos,pos,D1,alienInt,There is no excess of food for Kira's species,There is excess of food for Kira's species,detPremSupp,n,m,38,pos,98,None,27,AC,3757,5403,6779,Answer,Likely,Continue,98,assoc. degree,0,0,1,0,AC,AC,alien,1,0,1,3,0,0,0,1
7,0,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Not;Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Holds;Lisa has an essay to finish,Lisa does not have an essay to finish,1,pos,neg,D2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPremSupp,y,m,19,neg,41,None,32,MT,29933,37257,50546,Answer,Likely,Continue,100,High School,0,0,0,1,MT,MT,library,0,1,0,0,1,0,0,0
7,1,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Holds;Lisa will study late in the library,Lisa will study late in the library,1,pos,pos,D2,0,Lisa will not study late in the library,Lisa will study late in the library,detPremSupp,y,m,19,pos,66,None,29,MP,9631,11434,15571,Answer,Likely,Continue,70,High School,1,0,0,0,MP,MP,library,0,1,0,1,0,1,0,0
7,2,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Holds;Lisa will study late in the library,Holds;Lisa has an essay to finish|Not;Holds;Lisa has an essay to finish,nonmonotonic,single-choice,Holds;Lisa has an essay to finish,Lisa has an essay to finish,1,pos,pos,D2,0,Lisa does not have an essay to finish,Lisa has an essay to finish,detPremSupp,y,m,19,pos,66,None,31,AC,5946,8821,14067,Answer,Likely,Continue,90,High School,0,0,1,0,AC,AC,library,0,1,0,2,0,0,1,0
7,3,Implies;Holds;Lisa has an essay to finish;Holds;She will study late in the library;Implies;Holds;She has some textbooks to read;Holds;She will study late in the library;Implies;Holds;The library stays open;Holds;She will study late in the library/Not;Holds;Lisa has an essay to finish,Holds;Lisa will study late in the library|Not;Holds;Lisa will study late in the library,nonmonotonic,single-choice,Not;Holds;Lisa will study late in the library,Lisa will not study late in the library,1,neg,neg,D2,0,Lisa will not study late in the library,Lisa will study late in the library,detPremSupp,y,m,19,neg,72,None,30,DA,3263,6766,11751,Answer,Likely,Continue,80,High School,0,1,0,0,DA,DA,library,0,1,0,3,0,0,0,1
