session,id,trial,response,choices,filter1F81J1,isTesting,sequence,t1,t2,t3,domain,response_type,task,choicesorig
1,1,40,1,1|2,not_selected,0,1040,,,,spatial-relational,single-choice,1/2,12
1,1,41,1,1|2,not_selected,0,1041,,,,spatial-relational,single-choice,1/2,12
1,1,42,1,1|2,not_selected,0,1042,,,,spatial-relational,single-choice,1/2,12
1,1,43,1,1|2,not_selected,0,1043,,,,spatial-relational,single-choice,1/2,12
1,1,44,1,1|2,not_selected,0,1044,,,,spatial-relational,single-choice,1/2,12
1,1,45,1,1|2,not_selected,0,1045,,,,spatial-relational,single-choice,1/2,12
1,1,46,1,1|2,not_selected,0,1046,,,,spatial-relational,single-choice,1/2,12
1,1,47,1,1|2,not_selected,0,1047,,,,spatial-relational,single-choice,1/2,12
1,1,48,1,1|2,not_selected,0,1048,,,,spatial-relational,single-choice,1/2,12
1,1,49,1,1|2,not_selected,0,1049,,,,spatial-relational,single-choice,1/2,12
1,1,50,1,1|2,not_selected,0,1050,,,,spatial-relational,single-choice,1/2,12
1,1,51,1,1|2,not_selected,0,1051,,,,spatial-relational,single-choice,1/2,12
1,1,52,1,1|2,not_selected,0,1052,,,,spatial-relational,single-choice,1/2,12
1,1,53,1,1|2,not_selected,0,1053,,,,spatial-relational,single-choice,1/2,12
1,1,54,1,1|2,not_selected,0,1054,,,,spatial-relational,single-choice,1/2,12
1,1,55,1,1|2,not_selected,0,1055,,,,spatial-relational,single-choice,1/2,12
1,1,56,1,1|2,not_selected,0,1056,,,,spatial-relational,single-choice,1/2,12
1,1,57,1,1|2,not_selected,0,1057,,,,spatial-relational,single-choice,1/2,12
1,1,58,1,1|2,not_selected,0,1058,,,,spatial-relational,single-choice,1/2,12
1,1,59,1,1|2,not_selected,0,1059,,,,spatial-relational,single-choice,1/2,12
1,1,60,1,1|2,not_selected,0,1060,,,,spatial-relational,single-choice,1/2,12
1,1,61,1,1|2,not_selected,0,1061,,,,spatial-relational,single-choice,1/2,12
1,1,62,1,1|2,not_selected,0,1062,,,,spatial-relational,single-choice,1/2,12
1,1,63,1,1|2,not_selected,0,1063,,,,spatial-relational,single-choice,1/2,12
1,1,64,1,1|2,not_selected,0,1064,,,,spatial-relational,single-choice,1/2,12
1,1,65,1,1|2,not_selected,0,1065,,,,spatial-relational,single-choice,1/2,12
1,1,66,1,1|2,not_selected,0,1066,,,,spatial-relational,single-choice,1/2,12
1,1,67,1,1|2,not_selected,0,1067,,,,spatial-relational,single-choice,1/2,12
1,1,68,1,1|2,not_selected,0,1068,,,,spatial-relational,single-choice,1/2,12
1,1,69,1,1|2,not_selected,0,1069,,,,spatial-relational,single-choice,1/2,12
1,1,70,1,1|2,not_selected,0,1070,,,,spatial-relational,single-choice,1/2,12
1,1,71,1,1|2,not_selected,0,1071,,,,spatial-relational,single-choice,1/2,12
1,1,72,1,1|2,not_selected,0,1072,,,,spatial-relational,single-choice,1/2,12
1,1,73,1,1|2,not_selected,0,1073,,,,spatial-relational,single-choice,1/2,12
1,1,74,1,1|2,not_selected,0,1074,,,,spatial-relational,single-choice,1/2,12
1,1,75,1,1|2,not_selected,0,1075,,,,spatial-relational,single-choice,1/2,12
1,1,76,1,1|2,not_selected,0,1076,,,,spatial-relational,single-choice,1/2,12
1,1,77,1,1|2,not_selected,0,1077,,,,spatial-relational,single-choice,1/2,12
1,1,78,1,1|2,not_selected,0,1078,,,,spatial-relational,single-choice,1/2,12
1,1,79,1,1|2,not_selected,0,1079,,,,spatial-relational,single-choice,1/2,12
1,1,80,1,1|2,not_selected,0,1080,,,,spatial-relational,single-choice,1/2,12
1,1,81,1,1|2,not_selected,0,1081,,,,spatial-relational,single-choice,1/2,12
1,1,82,1,1|2,not_selected,0,1082,,,,spatial-relational,single-choice,1/2,12
1,1,83,1,1|2,not_selected,0,1083,,,,spatial-relational,single-choice,1/2,12
1,1,84,1,1|2,not_selected,0,1084,,,,spatial-relational,single-choice,1/2,12
1,1,85,1,1|2,not_selected,0,1085,,,,spatial-relational,single-choice,1/2,12
1,1,86,1,1|2,not_selected,0,1086,,,,spatial-relational,single-choice,1/2,12
1,1,87,1,1|2,not_selected,0,1087,,,,spatial-relational,single-choice,1/2,12
1,1,88,1,1|2,not_selected,0,1088,,,,spatial-relational,single-choice,1/2,12
1,1,89,1,1|2,not_selected,0,1089,,,,spatial-relational,single-choice,1/2,12
1,1,90,1,1|2,not_selected,0,1090,,,,spatial-relational,single-choice,1/2,12
1,1,91,1,1|2,not_selected,0,1091,,,,spatial-relational,single-choice,1/2,12
1,1,92,1,1|2,not_selected,0,1092,,,,spatial-relational,single-choice,1/2,12
1,1,93,2,1|2,not_selected,0,1093,,,,spatial-relational,single-choice,1/2,12
1,1,94,1,1|2,not_selected,0,1094,,,,spatial-relational,single-choice,1/2,12
1,1,95,1,1|2,not_selected,0,1095,,,,spatial-relational,single-choice,1/2,12
1,1,96,1,1|2,not_selected,0,1096,,,,spatial-relational,single-choice,1/2,12
1,1,97,1,1|2,not_selected,0,1097,,,,spatial-relational,single-choice,1/2,12
1,1,98,1,1|2,not_selected,0,1098,,,,spatial-relational,single-choice,1/2,12
1,1,99,1,1|2,not_selected,0,1099,,,,spatial-relational,single-choice,1/2,12
1,1,100,1,1|2,not_selected,0,1100,,,,spatial-relational,single-choice,1/2,12
1,4,1,1,1|2,not_selected,0,1001,,,,spatial-relational,single-choice,1/2,12
1,4,2,1,1|2,not_selected,0,1002,,,,spatial-relational,single-choice,1/2,12
1,4,3,2,1|2,not_selected,0,1003,,,,spatial-relational,single-choice,1/2,12
1,4,4,1,1|2,not_selected,0,1004,,,,spatial-relational,single-choice,1/2,12
1,4,5,1,1|2,not_selected,0,1005,,,,spatial-relational,single-choice,1/2,12
1,4,6,1,1|2,not_selected,0,1006,,,,spatial-relational,single-choice,1/2,12
1,4,7,1,1|2,not_selected,0,1007,,,,spatial-relational,single-choice,1/2,12
1,4,8,2,1|2,not_selected,0,1008,,,,spatial-relational,single-choice,1/2,12
1,4,9,2,1|2,not_selected,0,1009,,,,spatial-relational,single-choice,1/2,12
1,4,10,2,1|2,not_selected,0,1010,,,,spatial-relational,single-choice,1/2,12
1,4,11,2,1|2,not_selected,0,1011,,,,spatial-relational,single-choice,1/2,12
1,4,12,2,1|2,not_selected,0,1012,,,,spatial-relational,single-choice,1/2,12
1,4,13,1,1|2,not_selected,0,1013,,,,spatial-relational,single-choice,1/2,12
1,4,14,2,1|2,not_selected,0,1014,,,,spatial-relational,single-choice,1/2,12
1,4,15,1,1|2,not_selected,0,1015,,,,spatial-relational,single-choice,1/2,12
1,4,16,1,1|2,not_selected,0,1016,,,,spatial-relational,single-choice,1/2,12
1,4,17,1,1|2,not_selected,0,1017,,,,spatial-relational,single-choice,1/2,12
1,4,18,2,1|2,not_selected,0,1018,,,,spatial-relational,single-choice,1/2,12
1,4,19,1,1|2,not_selected,0,1019,,,,spatial-relational,single-choice,1/2,12
1,4,20,1,1|2,not_selected,0,1020,,,,spatial-relational,single-choice,1/2,12
1,4,21,1,1|2,not_selected,0,1021,,,,spatial-relational,single-choice,1/2,12
1,4,22,1,1|2,not_selected,0,1022,,,,spatial-relational,single-choice,1/2,12
1,4,23,2,1|2,not_selected,0,1023,,,,spatial-relational,single-choice,1/2,12
1,4,24,1,1|2,not_selected,0,1024,,,,spatial-relational,single-choice,1/2,12
1,4,25,1,1|2,not_selected,0,1025,,,,spatial-relational,single-choice,1/2,12
1,4,26,1,1|2,not_selected,0,1026,,,,spatial-relational,single-choice,1/2,12
1,4,27,2,1|2,not_selected,0,1027,,,,spatial-relational,single-choice,1/2,12
1,4,28,1,1|2,not_selected,0,1028,,,,spatial-relational,single-choice,1/2,12
1,4,29,2,1|2,not_selected,0,1029,,,,spatial-relational,single-choice,1/2,12
1,4,30,1,1|2,not_selected,0,1030,,,,spatial-relational,single-choice,1/2,12
1,4,31,1,1|2,not_selected,0,1031,,,,spatial-relational,single-choice,1/2,12
1,4,32,2,1|2,not_selected,0,1032,,,,spatial-relational,single-choice,1/2,12
1,4,33,2,1|2,not_selected,0,1033,,,,spatial-relational,single-choice,1/2,12
1,5,1,2,1|2,not_selected,0,1001,,,,spatial-relational,single-choice,1/2,12
1,5,2,1,1|2,not_selected,0,1002,,,,spatial-relational,single-choice,1/2,12
1,5,3,2,1|2,not_selected,0,1003,,,,spatial-relational,single-choice,1/2,12
1,5,4,1,1|2,not_selected,0,1004,,,,spatial-relational,single-choice,1/2,12
1,5,5,2,1|2,not_selected,0,1005,,,,spatial-relational,single-choice,1/2,12
1,5,6,1,1|2,not_selected,0,1006,,,,spatial-relational,single-choice,1/2,12
1,5,7,2,1|2,not_selected,0,1007,,,,spatial-relational,single-choice,1/2,12
1,5,8,2,1|2,not_selected,0,1008,,,,spatial-relational,single-choice,1/2,12
1,5,9,2,1|2,not_selected,0,1009,,,,spatial-relational,single-choice,1/2,12
1,5,10,1,1|2,not_selected,0,1010,,,,spatial-relational,single-choice,1/2,12
1,5,11,2,1|2,not_selected,0,1011,,,,spatial-relational,single-choice,1/2,12
1,5,12,2,1|2,not_selected,0,1012,,,,spatial-relational,single-choice,1/2,12
1,5,13,1,1|2,not_selected,0,1013,,,,spatial-relational,single-choice,1/2,12
1,5,14,2,1|2,not_selected,0,1014,,,,spatial-relational,single-choice,1/2,12
1,5,15,2,1|2,not_selected,0,1015,,,,spatial-relational,single-choice,1/2,12
1,5,16,2,1|2,not_selected,0,1016,,,,spatial-relational,single-choice,1/2,12
1,5,17,1,1|2,not_selected,0,1017,,,,spatial-relational,single-choice,1/2,12
1,5,18,2,1|2,not_selected,0,1018,,,,spatial-relational,single-choice,1/2,12
1,5,19,2,1|2,not_selected,0,1019,,,,spatial-relational,single-choice,1/2,12
1,5,20,2,1|2,not_selected,0,1020,,,,spatial-relational,single-choice,1/2,12
1,5,21,1,1|2,not_selected,0,1021,,,,spatial-relational,single-choice,1/2,12
1,5,22,1,1|2,not_selected,0,1022,,,,spatial-relational,single-choice,1/2,12
1,5,23,1,1|2,not_selected,0,1023,,,,spatial-relational,single-choice,1/2,12
1,5,24,1,1|2,not_selected,0,1024,,,,spatial-relational,single-choice,1/2,12
1,5,25,1,1|2,not_selected,0,1025,,,,spatial-relational,single-choice,1/2,12
1,5,26,1,1|2,not_selected,0,1026,,,,spatial-relational,single-choice,1/2,12
1,5,27,1,1|2,not_selected,0,1027,,,,spatial-relational,single-choice,1/2,12
1,5,28,1,1|2,not_selected,0,1028,,,,spatial-relational,single-choice,1/2,12
1,5,29,2,1|2,not_selected,0,1029,,,,spatial-relational,single-choice,1/2,12
1,5,30,1,1|2,not_selected,0,1030,,,,spatial-relational,single-choice,1/2,12
1,5,31,2,1|2,not_selected,0,1031,,,,spatial-relational,single-choice,1/2,12
1,5,32,1,1|2,not_selected,0,1032,,,,spatial-relational,single-choice,1/2,12
1,5,33,1,1|2,not_selected,0,1033,,,,spatial-relational,single-choice,1/2,12
1,5,34,1,1|2,not_selected,0,1034,,,,spatial-relational,single-choice,1/2,12
1,5,35,2,1|2,not_selected,0,1035,,,,spatial-relational,single-choice,1/2,12
1,5,36,1,1|2,not_selected,0,1036,,,,spatial-relational,single-choice,1/2,12
1,5,37,1,1|2,not_selected,0,1037,,,,spatial-relational,single-choice,1/2,12
1,5,38,1,1|2,not_selected,0,1038,,,,spatial-relational,single-choice,1/2,12
1,5,39,1,1|2,not_selected,0,1039,,,,spatial-relational,single-choice,1/2,12
1,5,40,1,1|2,not_selected,0,1040,,,,spatial-relational,single-choice,1/2,12
1,5,41,1,1|2,not_selected,0,1041,,,,spatial-relational,single-choice,1/2,12
1,5,42,1,1|2,not_selected,0,1042,,,,spatial-relational,single-choice,1/2,12
1,5,43,1,1|2,not_selected,0,1043,,,,spatial-relational,single-choice,1/2,12
1,5,44,1,1|2,not_selected,0,1044,,,,spatial-relational,single-choice,1/2,12
1,5,45,1,1|2,not_selected,0,1045,,,,spatial-relational,single-choice,1/2,12
1,5,46,1,1|2,not_selected,0,1046,,,,spatial-relational,single-choice,1/2,12
1,5,47,1,1|2,not_selected,0,1047,,,,spatial-relational,single-choice,1/2,12
1,5,48,2,1|2,not_selected,0,1048,,,,spatial-relational,single-choice,1/2,12
1,5,49,1,1|2,not_selected,0,1049,,,,spatial-relational,single-choice,1/2,12
1,5,50,1,1|2,not_selected,0,1050,,,,spatial-relational,single-choice,1/2,12
1,5,51,1,1|2,not_selected,0,1051,,,,spatial-relational,single-choice,1/2,12
1,5,52,1,1|2,not_selected,0,1052,,,,spatial-relational,single-choice,1/2,12
1,5,53,1,1|2,not_selected,0,1053,,,,spatial-relational,single-choice,1/2,12
1,5,54,2,1|2,not_selected,0,1054,,,,spatial-relational,single-choice,1/2,12
1,5,55,1,1|2,not_selected,0,1055,,,,spatial-relational,single-choice,1/2,12
1,5,56,1,1|2,not_selected,0,1056,,,,spatial-relational,single-choice,1/2,12
1,5,57,1,1|2,not_selected,0,1057,,,,spatial-relational,single-choice,1/2,12
1,5,58,1,1|2,not_selected,0,1058,,,,spatial-relational,single-choice,1/2,12
1,5,59,1,1|2,not_selected,0,1059,,,,spatial-relational,single-choice,1/2,12
1,5,60,1,1|2,not_selected,0,1060,,,,spatial-relational,single-choice,1/2,12
1,5,61,1,1|2,not_selected,0,1061,,,,spatial-relational,single-choice,1/2,12
1,5,62,1,1|2,not_selected,0,1062,,,,spatial-relational,single-choice,1/2,12
1,5,63,1,1|2,not_selected,0,1063,,,,spatial-relational,single-choice,1/2,12
1,5,64,2,1|2,not_selected,0,1064,,,,spatial-relational,single-choice,1/2,12
1,5,65,1,1|2,not_selected,0,1065,,,,spatial-relational,single-choice,1/2,12
1,5,66,1,1|2,not_selected,0,1066,,,,spatial-relational,single-choice,1/2,12
1,5,67,1,1|2,not_selected,0,1067,,,,spatial-relational,single-choice,1/2,12
1,5,68,1,1|2,not_selected,0,1068,,,,spatial-relational,single-choice,1/2,12
1,5,69,1,1|2,not_selected,0,1069,,,,spatial-relational,single-choice,1/2,12
1,5,70,1,1|2,not_selected,0,1070,,,,spatial-relational,single-choice,1/2,12
1,5,71,1,1|2,not_selected,0,1071,,,,spatial-relational,single-choice,1/2,12
1,5,72,1,1|2,not_selected,0,1072,,,,spatial-relational,single-choice,1/2,12
1,5,73,1,1|2,not_selected,0,1073,,,,spatial-relational,single-choice,1/2,12
1,5,74,1,1|2,not_selected,0,1074,,,,spatial-relational,single-choice,1/2,12
1,5,75,1,1|2,not_selected,0,1075,,,,spatial-relational,single-choice,1/2,12
1,5,76,1,1|2,not_selected,0,1076,,,,spatial-relational,single-choice,1/2,12
1,5,77,1,1|2,not_selected,0,1077,,,,spatial-relational,single-choice,1/2,12
1,5,78,2,1|2,not_selected,0,1078,,,,spatial-relational,single-choice,1/2,12
1,5,79,1,1|2,not_selected,0,1079,,,,spatial-relational,single-choice,1/2,12
1,5,80,1,1|2,not_selected,0,1080,,,,spatial-relational,single-choice,1/2,12
1,5,81,1,1|2,not_selected,0,1081,,,,spatial-relational,single-choice,1/2,12
1,5,82,1,1|2,not_selected,0,1082,,,,spatial-relational,single-choice,1/2,12
1,5,83,1,1|2,not_selected,0,1083,,,,spatial-relational,single-choice,1/2,12
1,5,84,1,1|2,not_selected,0,1084,,,,spatial-relational,single-choice,1/2,12
1,5,85,1,1|2,not_selected,0,1085,,,,spatial-relational,single-choice,1/2,12
1,5,86,1,1|2,not_selected,0,1086,,,,spatial-relational,single-choice,1/2,12
1,5,87,2,1|2,not_selected,0,1087,,,,spatial-relational,single-choice,1/2,12
1,5,88,1,1|2,not_selected,0,1088,,,,spatial-relational,single-choice,1/2,12
1,5,89,1,1|2,not_selected,0,1089,,,,spatial-relational,single-choice,1/2,12
1,5,90,1,1|2,not_selected,0,1090,,,,spatial-relational,single-choice,1/2,12
1,5,91,1,1|2,not_selected,0,1091,,,,spatial-relational,single-choice,1/2,12
1,5,92,1,1|2,not_selected,0,1092,,,,spatial-relational,single-choice,1/2,12
1,5,93,1,1|2,not_selected,0,1093,,,,spatial-relational,single-choice,1/2,12
1,5,94,1,1|2,not_selected,0,1094,,,,spatial-relational,single-choice,1/2,12
1,5,95,1,1|2,not_selected,0,1095,,,,spatial-relational,single-choice,1/2,12
1,5,96,1,1|2,not_selected,0,1096,,,,spatial-relational,single-choice,1/2,12
1,5,97,1,1|2,not_selected,0,1097,,,,spatial-relational,single-choice,1/2,12
1,5,98,1,1|2,not_selected,0,1098,,,,spatial-relational,single-choice,1/2,12
1,5,99,1,1|2,not_selected,0,1099,,,,spatial-relational,single-choice,1/2,12
1,5,100,1,1|2,not_selected,0,1100,,,,spatial-relational,single-choice,1/2,12
1,6,1,1,1|2,not_selected,0,1001,,,,spatial-relational,single-choice,1/2,12
1,6,2,1,1|2,not_selected,0,1002,,,,spatial-relational,single-choice,1/2,12
1,6,3,1,1|2,not_selected,0,1003,,,,spatial-relational,single-choice,1/2,12
1,6,4,1,1|2,not_selected,0,1004,,,,spatial-relational,single-choice,1/2,12
1,6,5,1,1|2,not_selected,0,1005,,,,spatial-relational,single-choice,1/2,12
1,6,6,1,1|2,not_selected,0,1006,,,,spatial-relational,single-choice,1/2,12
1,6,7,1,1|2,not_selected,0,1007,,,,spatial-relational,single-choice,1/2,12
1,6,8,1,1|2,not_selected,0,1008,,,,spatial-relational,single-choice,1/2,12
1,6,9,1,1|2,not_selected,0,1009,,,,spatial-relational,single-choice,1/2,12
1,6,10,1,1|2,not_selected,0,1010,,,,spatial-relational,single-choice,1/2,12
1,6,11,1,1|2,not_selected,0,1011,,,,spatial-relational,single-choice,1/2,12
1,6,12,1,1|2,not_selected,0,1012,,,,spatial-relational,single-choice,1/2,12
1,6,13,1,1|2,not_selected,0,1013,,,,spatial-relational,single-choice,1/2,12
1,6,14,1,1|2,not_selected,0,1014,,,,spatial-relational,single-choice,1/2,12
1,6,15,1,1|2,not_selected,0,1015,,,,spatial-relational,single-choice,1/2,12
1,6,16,1,1|2,not_selected,0,1016,,,,spatial-relational,single-choice,1/2,12
1,6,17,1,1|2,not_selected,0,1017,,,,spatial-relational,single-choice,1/2,12
1,6,18,1,1|2,not_selected,0,1018,,,,spatial-relational,single-choice,1/2,12
1,6,19,2,1|2,not_selected,0,1019,,,,spatial-relational,single-choice,1/2,12
1,6,20,1,1|2,not_selected,0,1020,,,,spatial-relational,single-choice,1/2,12
1,6,21,1,1|2,not_selected,0,1021,,,,spatial-relational,single-choice,1/2,12
1,6,22,2,1|2,not_selected,0,1022,,,,spatial-relational,single-choice,1/2,12
1,6,23,1,1|2,not_selected,0,1023,,,,spatial-relational,single-choice,1/2,12
1,6,24,1,1|2,not_selected,0,1024,,,,spatial-relational,single-choice,1/2,12
1,6,25,2,1|2,not_selected,0,1025,,,,spatial-relational,single-choice,1/2,12
1,6,26,1,1|2,not_selected,0,1026,,,,spatial-relational,single-choice,1/2,12
1,6,27,1,1|2,not_selected,0,1027,,,,spatial-relational,single-choice,1/2,12
1,6,28,1,1|2,not_selected,0,1028,,,,spatial-relational,single-choice,1/2,12
1,6,29,1,1|2,not_selected,0,1029,,,,spatial-relational,single-choice,1/2,12
1,6,30,1,1|2,not_selected,0,1030,,,,spatial-relational,single-choice,1/2,12
1,6,31,1,1|2,not_selected,0,1031,,,,spatial-relational,single-choice,1/2,12
1,6,32,1,1|2,not_selected,0,1032,,,,spatial-relational,single-choice,1/2,12
1,6,33,1,1|2,not_selected,0,1033,,,,spatial-relational,single-choice,1/2,12
1,6,34,1,1|2,not_selected,0,1034,,,,spatial-relational,single-choice,1/2,12
1,6,35,1,1|2,not_selected,0,1035,,,,spatial-relational,single-choice,1/2,12
1,6,36,1,1|2,not_selected,0,1036,,,,spatial-relational,single-choice,1/2,12
1,6,37,1,1|2,not_selected,0,1037,,,,spatial-relational,single-choice,1/2,12
1,6,38,1,1|2,not_selected,0,1038,,,,spatial-relational,single-choice,1/2,12
1,6,39,1,1|2,not_selected,0,1039,,,,spatial-relational,single-choice,1/2,12
1,6,40,1,1|2,not_selected,0,1040,,,,spatial-relational,single-choice,1/2,12
1,6,41,1,1|2,not_selected,0,1041,,,,spatial-relational,single-choice,1/2,12
1,6,42,1,1|2,not_selected,0,1042,,,,spatial-relational,single-choice,1/2,12
1,6,43,1,1|2,not_selected,0,1043,,,,spatial-relational,single-choice,1/2,12
1,6,44,2,1|2,not_selected,0,1044,,,,spatial-relational,single-choice,1/2,12
1,6,45,1,1|2,not_selected,0,1045,,,,spatial-relational,single-choice,1/2,12
1,6,46,1,1|2,not_selected,0,1046,,,,spatial-relational,single-choice,1/2,12
1,6,47,1,1|2,not_selected,0,1047,,,,spatial-relational,single-choice,1/2,12
1,6,48,1,1|2,not_selected,0,1048,,,,spatial-relational,single-choice,1/2,12
1,6,49,1,1|2,not_selected,0,1049,,,,spatial-relational,single-choice,1/2,12
1,6,50,1,1|2,not_selected,0,1050,,,,spatial-relational,single-choice,1/2,12
1,6,51,1,1|2,not_selected,0,1051,,,,spatial-relational,single-choice,1/2,12
1,6,52,1,1|2,not_selected,0,1052,,,,spatial-relational,single-choice,1/2,12
1,6,53,1,1|2,not_selected,0,1053,,,,spatial-relational,single-choice,1/2,12
1,6,54,1,1|2,not_selected,0,1054,,,,spatial-relational,single-choice,1/2,12
1,6,55,1,1|2,not_selected,0,1055,,,,spatial-relational,single-choice,1/2,12
1,6,56,1,1|2,not_selected,0,1056,,,,spatial-relational,single-choice,1/2,12
1,6,57,1,1|2,not_selected,0,1057,,,,spatial-relational,single-choice,1/2,12
1,6,58,1,1|2,not_selected,0,1058,,,,spatial-relational,single-choice,1/2,12
1,6,59,1,1|2,not_selected,0,1059,,,,spatial-relational,single-choice,1/2,12
1,6,60,1,1|2,not_selected,0,1060,,,,spatial-relational,single-choice,1/2,12
1,6,61,1,1|2,not_selected,0,1061,,,,spatial-relational,single-choice,1/2,12
1,6,62,1,1|2,not_selected,0,1062,,,,spatial-relational,single-choice,1/2,12
1,6,63,1,1|2,not_selected,0,1063,,,,spatial-relational,single-choice,1/2,12
1,6,64,1,1|2,not_selected,0,1064,,,,spatial-relational,single-choice,1/2,12
1,6,65,1,1|2,not_selected,0,1065,,,,spatial-relational,single-choice,1/2,12
1,6,66,1,1|2,not_selected,0,1066,,,,spatial-relational,single-choice,1/2,12
1,6,67,1,1|2,not_selected,0,1067,,,,spatial-relational,single-choice,1/2,12
1,6,68,1,1|2,not_selected,0,1068,,,,spatial-relational,single-choice,1/2,12
1,6,69,1,1|2,not_selected,0,1069,,,,spatial-relational,single-choice,1/2,12
1,6,70,1,1|2,not_selected,0,1070,,,,spatial-relational,single-choice,1/2,12
1,6,71,1,1|2,not_selected,0,1071,,,,spatial-relational,single-choice,1/2,12
1,6,72,1,1|2,not_selected,0,1072,,,,spatial-relational,single-choice,1/2,12
1,6,73,1,1|2,not_selected,0,1073,,,,spatial-relational,single-choice,1/2,12
1,6,74,1,1|2,not_selected,0,1074,,,,spatial-relational,single-choice,1/2,12
1,6,75,1,1|2,not_selected,0,1075,,,,spatial-relational,single-choice,1/2,12
1,6,76,1,1|2,not_selected,0,1076,,,,spatial-relational,single-choice,1/2,12
1,6,77,1,1|2,not_selected,0,1077,,,,spatial-relational,single-choice,1/2,12
1,6,78,1,1|2,not_selected,0,1078,,,,spatial-relational,single-choice,1/2,12
1,6,79,1,1|2,not_selected,0,1079,,,,spatial-relational,single-choice,1/2,12
1,6,80,1,1|2,not_selected,0,1080,,,,spatial-relational,single-choice,1/2,12
1,6,81,1,1|2,not_selected,0,1081,,,,spatial-relational,single-choice,1/2,12
1,6,82,1,1|2,not_selected,0,1082,,,,spatial-relational,single-choice,1/2,12
1,6,83,1,1|2,not_selected,0,1083,,,,spatial-relational,single-choice,1/2,12
1,6,84,1,1|2,not_selected,0,1084,,,,spatial-relational,single-choice,1/2,12
1,6,85,1,1|2,not_selected,0,1085,,,,spatial-relational,single-choice,1/2,12
1,6,86,1,1|2,not_selected,0,1086,,,,spatial-relational,single-choice,1/2,12
1,6,87,1,1|2,not_selected,0,1087,,,,spatial-relational,single-choice,1/2,12
1,6,88,1,1|2,not_selected,0,1088,,,,spatial-relational,single-choice,1/2,12
1,6,89,1,1|2,not_selected,0,1089,,,,spatial-relational,single-choice,1/2,12
1,6,90,1,1|2,not_selected,0,1090,,,,spatial-relational,single-choice,1/2,12
