Korrekt,id,trial,response,rightone,distractor,response_type,domain,result,choices,sequence,length,distance,task
1,1,51,2,2,5,single-choice,spatial-relational,True,2|5,1088,7,2,2/5
1,1,52,1,1,3,single-choice,spatial-relational,True,1|3,1089,7,2,1/3
1,1,53,4,4,6,single-choice,spatial-relational,True,4|6,1090,7,4,4/6
1,1,54,3,3,7,single-choice,spatial-relational,True,3|7,1091,7,5,3/7
1,1,55,3,3,6,single-choice,spatial-relational,True,3|6,1092,7,2,3/6
1,1,56,1,1,4,single-choice,spatial-relational,True,1|4,1093,7,2,1/4
1,1,57,2,2,6,single-choice,spatial-relational,True,2|6,1094,7,3,2/6
1,1,58,2,2,7,single-choice,spatial-relational,True,2|7,1095,7,3,2/7
1,1,59,5,5,7,single-choice,spatial-relational,True,5|7,1096,7,4,5/7
1,1,60,3,3,6,single-choice,spatial-relational,True,3|6,1097,7,2,3/6
1,1,61,3,3,5,single-choice,spatial-relational,True,3|5,1098,7,2,3/5
1,1,62,2,2,5,single-choice,spatial-relational,True,2|5,1099,7,3,2/5
1,1,63,2,2,7,single-choice,spatial-relational,True,2|7,1100,7,2,2/7
1,1,64,1,1,7,single-choice,spatial-relational,True,1|7,1101,7,4,1/7
1,1,65,1,1,6,single-choice,spatial-relational,True,1|6,1102,7,4,1/6
1,1,66,2,2,4,single-choice,spatial-relational,True,2|4,1103,7,3,2/4
1,1,67,1,1,5,single-choice,spatial-relational,True,1|5,1104,7,4,1/5
1,1,68,1,1,3,single-choice,spatial-relational,True,1|3,1105,7,2,1/3
1,1,69,3,3,7,single-choice,spatial-relational,True,3|7,1106,7,5,3/7
1,1,70,4,4,7,single-choice,spatial-relational,True,4|7,1107,7,6,4/7
1,1,71,1,1,4,single-choice,spatial-relational,True,1|4,1108,7,3,1/4
1,1,72,2,2,6,single-choice,spatial-relational,True,2|6,1109,7,3,2/6
1,1,73,4,4,6,single-choice,spatial-relational,True,4|6,1110,7,2,4/6
1,1,74,5,5,7,single-choice,spatial-relational,True,5|7,1111,7,5,5/7
1,1,75,5,5,7,single-choice,spatial-relational,True,5|7,1112,7,4,5/7
1,1,76,1,1,3,single-choice,spatial-relational,True,1|3,1113,7,2,1/3
1,1,77,1,1,4,single-choice,spatial-relational,True,1|4,1114,7,2,1/4
1,1,78,4,4,6,single-choice,spatial-relational,True,4|6,1115,7,3,4/6
1,1,79,2,2,4,single-choice,spatial-relational,True,2|4,1116,7,3,2/4
1,1,80,2,2,7,single-choice,spatial-relational,True,2|7,1117,7,2,2/7
1,1,81,1,1,5,single-choice,spatial-relational,True,1|5,1118,7,2,1/5
1,1,82,1,1,7,single-choice,spatial-relational,True,1|7,1119,7,6,1/7
1,1,83,2,2,6,single-choice,spatial-relational,True,2|6,1120,7,4,2/6
1,1,84,3,3,6,single-choice,spatial-relational,True,3|6,1121,7,3,3/6
1,1,85,3,3,7,single-choice,spatial-relational,True,3|7,1122,7,5,3/7
1,1,86,4,4,7,single-choice,spatial-relational,True,4|7,1123,7,4,4/7
1,1,87,3,3,5,single-choice,spatial-relational,True,3|5,1124,7,5,3/5
1,1,88,2,2,5,single-choice,spatial-relational,True,2|5,1125,7,2,2/5
1,1,89,1,1,6,single-choice,spatial-relational,True,1|6,1126,7,3,1/6
1,1,90,1,1,5,single-choice,spatial-relational,True,1|5,1127,7,4,1/5
1,1,91,1,1,7,single-choice,spatial-relational,True,1|7,1128,7,4,1/7
1,1,92,1,1,2,single-choice,spatial-relational,True,1|2,1129,7,2,1/2
1,1,93,4,4,7,single-choice,spatial-relational,True,4|7,1130,7,2,4/7
1,1,94,1,1,6,single-choice,spatial-relational,True,1|6,1131,7,4,1/6
1,1,95,2,2,7,single-choice,spatial-relational,True,2|7,1132,7,5,2/7
1,1,96,2,2,3,single-choice,spatial-relational,True,2|3,1133,7,2,2/3
1,1,97,3,3,6,single-choice,spatial-relational,True,3|6,1134,7,6,3/6
1,1,98,1,1,3,single-choice,spatial-relational,True,1|3,1135,7,1,1/3
1,1,99,3,3,4,single-choice,spatial-relational,True,3|4,1136,7,2,3/4
1,1,100,6,6,7,single-choice,spatial-relational,True,6|7,1137,7,1,6/7
1,1,101,3,3,5,single-choice,spatial-relational,True,3|5,1138,7,3,3/5
1,1,102,3,3,7,single-choice,spatial-relational,True,3|7,1139,7,3,3/7
1,1,103,2,2,6,single-choice,spatial-relational,True,2|6,1140,7,1,2/6
1,1,104,5,5,6,single-choice,spatial-relational,True,5|6,1141,7,5,5/6
1,1,105,2,2,5,single-choice,spatial-relational,True,2|5,1142,7,3,2/5
1,1,106,4,4,5,single-choice,spatial-relational,True,4|5,1143,7,3,4/5
1,1,107,4,4,6,single-choice,spatial-relational,True,4|6,1144,7,1,4/6
1,1,108,5,5,7,single-choice,spatial-relational,True,5|7,1145,7,1,5/7
1,1,109,2,2,4,single-choice,spatial-relational,True,2|4,1146,7,2,2/4
1,1,110,1,1,4,single-choice,spatial-relational,True,1|4,1147,7,1,1/4
1,1,111,2,2,3,single-choice,spatial-relational,True,2|3,1148,7,5,2/3
1,1,112,2,2,5,single-choice,spatial-relational,True,2|5,1149,7,1,2/5
1,1,113,2,2,7,single-choice,spatial-relational,True,2|7,1150,7,1,2/7
1,1,114,1,1,4,single-choice,spatial-relational,True,1|4,1151,7,1,1/4
1,1,115,3,3,7,single-choice,spatial-relational,True,3|7,1152,7,5,3/7
1,1,116,1,1,2,single-choice,spatial-relational,True,1|2,1153,7,3,1/2
1,1,117,5,5,6,single-choice,spatial-relational,True,5|6,1154,7,2,5/6
1,1,118,2,2,4,single-choice,spatial-relational,True,2|4,1155,7,4,2/4
1,1,119,4,4,6,single-choice,spatial-relational,True,4|6,1156,7,4,4/6
1,1,120,1,1,3,single-choice,spatial-relational,True,1|3,1157,7,3,1/3
1,1,121,2,2,6,single-choice,spatial-relational,True,2|6,1158,7,2,2/6
1,1,122,1,1,6,single-choice,spatial-relational,True,1|6,1159,7,1,1/6
1,1,123,6,6,7,single-choice,spatial-relational,True,6|7,1160,7,3,6/7
1,1,124,3,3,5,single-choice,spatial-relational,True,3|5,1161,7,2,3/5
1,1,125,1,1,5,single-choice,spatial-relational,True,1|5,1162,7,1,1/5
1,1,126,3,3,4,single-choice,spatial-relational,True,3|4,1163,7,1,3/4
1,1,127,4,4,5,single-choice,spatial-relational,True,4|5,1164,7,6,4/5
1,1,128,5,5,7,single-choice,spatial-relational,True,5|7,1165,7,4,5/7
1,1,129,3,3,6,single-choice,spatial-relational,True,3|6,1166,7,2,3/6
1,1,130,1,1,7,single-choice,spatial-relational,True,1|7,1167,7,3,1/7
1,1,131,4,4,7,single-choice,spatial-relational,True,4|7,1168,7,2,4/7
0,3,-36,7,6,7,single-choice,spatial-relational,False,6|7,3001,7,1,6/7
1,3,-35,1,1,2,single-choice,spatial-relational,True,1|2,3002,7,1,1/2
0,3,-34,3,2,3,single-choice,spatial-relational,False,2|3,3003,7,1,2/3
1,3,-33,3,3,4,single-choice,spatial-relational,True,3|4,3004,7,1,3/4
1,3,-32,4,4,5,single-choice,spatial-relational,True,4|5,3005,7,1,4/5
0,3,-31,6,5,6,single-choice,spatial-relational,False,5|6,3006,7,1,5/6
0,3,-30,2,1,2,single-choice,spatial-relational,False,1|2,3007,7,1,1/2
1,3,-29,4,4,5,single-choice,spatial-relational,True,4|5,3008,7,1,4/5
0,3,-28,3,2,3,single-choice,spatial-relational,False,2|3,3009,7,1,2/3
1,3,-27,5,5,6,single-choice,spatial-relational,True,5|6,3010,7,1,5/6
1,3,-26,6,6,7,single-choice,spatial-relational,True,6|7,3011,7,1,6/7
1,3,-25,3,3,4,single-choice,spatial-relational,True,3|4,3012,7,1,3/4
1,3,-24,5,5,6,single-choice,spatial-relational,True,5|6,3013,7,1,5/6
1,3,-23,3,3,4,single-choice,spatial-relational,True,3|4,3014,7,1,3/4
1,3,-22,2,2,3,single-choice,spatial-relational,True,2|3,3015,7,1,2/3
0,3,-21,2,1,2,single-choice,spatial-relational,False,1|2,3016,7,1,1/2
0,3,-20,5,4,5,single-choice,spatial-relational,False,4|5,3017,7,1,4/5
0,3,-19,7,6,7,single-choice,spatial-relational,False,6|7,3018,7,1,6/7
1,3,-18,5,5,6,single-choice,spatial-relational,True,5|6,3019,7,1,5/6
0,3,-17,7,6,7,single-choice,spatial-relational,False,6|7,3020,7,1,6/7
1,3,-16,4,4,5,single-choice,spatial-relational,True,4|5,3021,7,1,4/5
0,3,-15,2,1,2,single-choice,spatial-relational,False,1|2,3022,7,1,1/2
1,3,-14,2,2,3,single-choice,spatial-relational,True,2|3,3023,7,1,2/3
1,3,-13,3,3,4,single-choice,spatial-relational,True,3|4,3024,7,1,3/4
1,3,-12,6,6,7,single-choice,spatial-relational,True,6|7,3025,7,1,6/7
1,3,-11,5,5,6,single-choice,spatial-relational,True,5|6,3026,7,1,5/6
1,3,-10,2,2,3,single-choice,spatial-relational,True,2|3,3027,7,1,2/3
1,3,-9,4,4,5,single-choice,spatial-relational,True,4|5,3028,7,1,4/5
0,3,-8,2,1,2,single-choice,spatial-relational,False,1|2,3029,7,1,1/2
1,3,-7,3,3,4,single-choice,spatial-relational,True,3|4,3030,7,1,3/4
1,3,-6,2,2,3,single-choice,spatial-relational,True,2|3,3031,7,1,2/3
1,3,-5,1,1,2,single-choice,spatial-relational,True,1|2,3032,7,1,1/2
1,3,-4,6,6,7,single-choice,spatial-relational,True,6|7,3033,7,1,6/7
1,3,-3,4,4,5,single-choice,spatial-relational,True,4|5,3034,7,1,4/5
1,3,-2,3,3,4,single-choice,spatial-relational,True,3|4,3035,7,1,3/4
1,3,-1,5,5,6,single-choice,spatial-relational,True,5|6,3036,7,1,5/6
1,3,0,2,2,5,single-choice,spatial-relational,True,2|5,3037,7,4,2/5
1,3,1,5,5,7,single-choice,spatial-relational,True,5|7,3038,7,2,5/7
1,3,2,1,1,5,single-choice,spatial-relational,True,1|5,3039,7,6,1/5
1,3,3,1,1,7,single-choice,spatial-relational,True,1|7,3040,7,3,1/7
1,3,4,1,1,6,single-choice,spatial-relational,True,1|6,3041,7,4,1/6
1,3,5,1,1,3,single-choice,spatial-relational,True,1|3,3042,7,2,1/3
1,3,6,4,4,7,single-choice,spatial-relational,True,4|7,3043,7,2,4/7
1,3,7,3,3,5,single-choice,spatial-relational,True,3|5,3044,7,5,3/5
1,3,8,2,2,4,single-choice,spatial-relational,True,2|4,3045,7,4,2/4
1,3,9,4,4,6,single-choice,spatial-relational,True,4|6,3046,7,3,4/6
1,3,10,2,2,7,single-choice,spatial-relational,True,2|7,3047,7,2,2/7
1,3,11,3,3,6,single-choice,spatial-relational,True,3|6,3048,7,5,3/6
1,3,12,1,1,4,single-choice,spatial-relational,True,1|4,3049,7,3,1/4
1,3,13,2,2,6,single-choice,spatial-relational,True,2|6,3050,7,3,2/6
1,3,14,3,3,7,single-choice,spatial-relational,True,3|7,3051,7,2,3/7
1,3,15,3,3,5,single-choice,spatial-relational,True,3|5,3052,7,5,3/5
1,3,16,1,1,4,single-choice,spatial-relational,True,1|4,3053,7,2,1/4
1,3,17,1,1,6,single-choice,spatial-relational,True,1|6,3054,7,5,1/6
1,3,18,2,2,6,single-choice,spatial-relational,True,2|6,3055,7,3,2/6
1,3,19,2,2,4,single-choice,spatial-relational,True,2|4,3056,7,4,2/4
1,3,20,2,2,7,single-choice,spatial-relational,True,2|7,3057,7,3,2/7
1,3,21,2,2,5,single-choice,spatial-relational,True,2|5,3058,7,2,2/5
1,3,22,5,5,7,single-choice,spatial-relational,True,5|7,3059,7,2,5/7
1,3,23,1,1,3,single-choice,spatial-relational,True,1|3,3060,7,6,1/3
1,3,24,3,3,6,single-choice,spatial-relational,True,3|6,3061,7,3,3/6
1,3,25,4,4,7,single-choice,spatial-relational,True,4|7,3062,7,3,4/7
1,3,26,1,1,5,single-choice,spatial-relational,True,1|5,3063,7,4,1/5
1,3,27,1,1,7,single-choice,spatial-relational,True,1|7,3064,7,2,1/7
1,3,28,3,3,7,single-choice,spatial-relational,True,3|7,3065,7,2,3/7
1,3,29,4,4,6,single-choice,spatial-relational,True,4|6,3066,7,4,4/6
1,3,30,2,2,5,single-choice,spatial-relational,True,2|5,3067,7,3,2/5
0,3,31,3,1,3,single-choice,spatial-relational,False,1|3,3068,7,2,1/3
1,3,32,3,3,7,single-choice,spatial-relational,True,3|7,3069,7,2,3/7
1,3,33,1,1,7,single-choice,spatial-relational,True,1|7,3070,7,5,1/7
1,3,34,5,5,7,single-choice,spatial-relational,True,5|7,3071,7,4,5/7
1,3,35,2,2,6,single-choice,spatial-relational,True,2|6,3072,7,3,2/6
1,3,36,1,1,6,single-choice,spatial-relational,True,1|6,3073,7,4,1/6
1,3,37,1,1,4,single-choice,spatial-relational,True,1|4,3074,7,3,1/4
1,3,38,3,3,6,single-choice,spatial-relational,True,3|6,3075,7,2,3/6
1,3,39,2,2,7,single-choice,spatial-relational,True,2|7,3076,7,4,2/7
1,3,40,4,4,7,single-choice,spatial-relational,True,4|7,3077,7,6,4/7
1,3,41,1,1,5,single-choice,spatial-relational,True,1|5,3078,7,3,1/5
1,3,42,4,4,6,single-choice,spatial-relational,True,4|6,3079,7,5,4/6
1,3,43,3,3,5,single-choice,spatial-relational,True,3|5,3080,7,2,3/5
1,3,44,2,2,4,single-choice,spatial-relational,True,2|4,3081,7,2,2/4
1,3,45,3,3,5,single-choice,spatial-relational,True,3|5,3082,7,4,3/5
1,3,46,3,3,7,single-choice,spatial-relational,True,3|7,3083,7,3,3/7
1,3,47,1,1,7,single-choice,spatial-relational,True,1|7,3084,7,2,1/7
1,3,48,2,2,5,single-choice,spatial-relational,True,2|5,3085,7,2,2/5
1,3,49,3,3,6,single-choice,spatial-relational,True,3|6,3086,7,2,3/6
1,3,50,1,1,5,single-choice,spatial-relational,True,1|5,3087,7,3,1/5
1,3,51,4,4,7,single-choice,spatial-relational,True,4|7,3088,7,3,4/7
1,3,52,2,2,6,single-choice,spatial-relational,True,2|6,3089,7,2,2/6
1,3,53,1,1,6,single-choice,spatial-relational,True,1|6,3090,7,6,1/6
1,3,54,1,1,3,single-choice,spatial-relational,True,1|3,3091,7,4,1/3
1,3,55,2,2,7,single-choice,spatial-relational,True,2|7,3092,7,2,2/7
1,3,56,2,2,4,single-choice,spatial-relational,True,2|4,3093,7,3,2/4
1,3,57,1,1,4,single-choice,spatial-relational,True,1|4,3094,7,5,1/4
1,3,58,5,5,7,single-choice,spatial-relational,True,5|7,3095,7,4,5/7
1,3,59,4,4,6,single-choice,spatial-relational,True,4|6,3096,7,5,4/6
1,3,60,1,1,3,single-choice,spatial-relational,True,1|3,3097,7,3,1/3
1,3,61,1,1,6,single-choice,spatial-relational,True,1|6,3098,7,5,1/6
1,3,62,1,1,7,single-choice,spatial-relational,True,1|7,3099,7,5,1/7
1,3,63,2,2,7,single-choice,spatial-relational,True,2|7,3100,7,2,2/7
1,3,64,4,4,7,single-choice,spatial-relational,True,4|7,3101,7,3,4/7
1,3,65,1,1,4,single-choice,spatial-relational,True,1|4,3102,7,2,1/4
1,3,66,2,2,5,single-choice,spatial-relational,True,2|5,3103,7,2,2/5
0,3,67,7,5,7,single-choice,spatial-relational,False,5|7,3104,7,4,5/7
1,3,68,2,2,4,single-choice,spatial-relational,True,2|4,3105,7,2,2/4
1,3,69,3,3,6,single-choice,spatial-relational,True,3|6,3106,7,3,3/6
1,3,70,3,3,7,single-choice,spatial-relational,True,3|7,3107,7,2,3/7
1,3,71,4,4,6,single-choice,spatial-relational,True,4|6,3108,7,3,4/6
1,3,72,2,2,6,single-choice,spatial-relational,True,2|6,3109,7,4,2/6
1,3,73,1,1,5,single-choice,spatial-relational,True,1|5,3110,7,4,1/5
1,3,74,3,3,5,single-choice,spatial-relational,True,3|5,3111,7,6,3/5
1,3,75,3,3,7,single-choice,spatial-relational,True,3|7,3112,7,5,3/7
1,3,76,4,4,6,single-choice,spatial-relational,True,4|6,3113,7,3,4/6
1,3,77,4,4,7,single-choice,spatial-relational,True,4|7,3114,7,4,4/7
1,3,78,5,5,7,single-choice,spatial-relational,True,5|7,3115,7,3,5/7
1,3,79,1,1,7,single-choice,spatial-relational,True,1|7,3116,7,2,1/7
1,3,80,3,3,6,single-choice,spatial-relational,True,3|6,3117,7,6,3/6
1,3,81,3,3,5,single-choice,spatial-relational,True,3|5,3118,7,4,3/5
1,3,82,2,2,7,single-choice,spatial-relational,True,2|7,3119,7,4,2/7
1,3,83,1,1,6,single-choice,spatial-relational,True,1|6,3120,7,3,1/6
1,3,84,1,1,5,single-choice,spatial-relational,True,1|5,3121,7,2,1/5
1,3,85,2,2,5,single-choice,spatial-relational,True,2|5,3122,7,2,2/5
1,3,86,2,2,4,single-choice,spatial-relational,True,2|4,3123,7,2,2/4
1,3,87,2,2,6,single-choice,spatial-relational,True,2|6,3124,7,3,2/6
1,3,88,1,1,3,single-choice,spatial-relational,True,1|3,3125,7,2,1/3
1,3,89,1,1,4,single-choice,spatial-relational,True,1|4,3126,7,5,1/4
0,3,90,2,1,2,single-choice,spatial-relational,False,1|2,3127,7,2,1/2
1,3,91,1,1,7,single-choice,spatial-relational,True,1|7,3128,7,3,1/7
1,3,92,4,4,7,single-choice,spatial-relational,True,4|7,3129,7,4,4/7
1,3,93,5,5,6,single-choice,spatial-relational,True,5|6,3130,7,1,5/6
1,3,94,2,2,6,single-choice,spatial-relational,True,2|6,3131,7,2,2/6
1,3,95,3,3,6,single-choice,spatial-relational,True,3|6,3132,7,1,3/6
1,3,96,1,1,5,single-choice,spatial-relational,True,1|5,3133,7,2,1/5
0,3,97,7,6,7,single-choice,spatial-relational,False,6|7,3134,7,3,6/7
1,3,98,4,4,5,single-choice,spatial-relational,True,4|5,3135,7,2,4/5
1,3,99,1,1,4,single-choice,spatial-relational,True,1|4,3136,7,3,1/4
1,3,100,2,2,7,single-choice,spatial-relational,True,2|7,3137,7,1,2/7
1,3,101,3,3,5,single-choice,spatial-relational,True,3|5,3138,7,2,3/5
0,3,102,3,1,3,single-choice,spatial-relational,False,1|3,3139,7,5,1/3
1,3,103,2,2,5,single-choice,spatial-relational,True,2|5,3140,7,5,2/5
0,3,104,3,2,3,single-choice,spatial-relational,False,2|3,3141,7,1,2/3
1,3,105,3,3,4,single-choice,spatial-relational,True,3|4,3142,7,6,3/4
1,3,106,3,3,7,single-choice,spatial-relational,True,3|7,3143,7,1,3/7
1,3,107,2,2,4,single-choice,spatial-relational,True,2|4,3144,7,4,2/4
1,3,108,5,5,7,single-choice,spatial-relational,True,5|7,3145,7,4,5/7
1,3,109,1,1,6,single-choice,spatial-relational,True,1|6,3146,7,3,1/6
1,3,110,4,4,6,single-choice,spatial-relational,True,4|6,3147,7,1,4/6
1,3,111,2,2,6,single-choice,spatial-relational,True,2|6,3148,7,5,2/6
1,3,112,4,4,6,single-choice,spatial-relational,True,4|6,3149,7,4,4/6
1,3,113,1,1,2,single-choice,spatial-relational,True,1|2,3150,7,1,1/2
1,3,114,4,4,5,single-choice,spatial-relational,True,4|5,3151,7,4,4/5
1,3,115,1,1,7,single-choice,spatial-relational,True,1|7,3152,7,2,1/7
1,3,116,3,3,6,single-choice,spatial-relational,True,3|6,3153,7,1,3/6
1,3,117,3,3,7,single-choice,spatial-relational,True,3|7,3154,7,3,3/7
1,3,118,3,3,5,single-choice,spatial-relational,True,3|5,3155,7,1,3/5
1,3,119,2,2,5,single-choice,spatial-relational,True,2|5,3156,7,4,2/5
1,3,120,1,1,6,single-choice,spatial-relational,True,1|6,3157,7,3,1/6
1,3,121,2,2,4,single-choice,spatial-relational,True,2|4,3158,7,1,2/4
1,3,122,2,2,7,single-choice,spatial-relational,True,2|7,3159,7,3,2/7
1,3,123,2,2,3,single-choice,spatial-relational,True,2|3,3160,7,6,2/3
1,3,124,1,1,5,single-choice,spatial-relational,True,1|5,3161,7,3,1/5
1,3,125,4,4,7,single-choice,spatial-relational,True,4|7,3162,7,2,4/7
1,3,126,5,5,7,single-choice,spatial-relational,True,5|7,3163,7,1,5/7
1,3,127,3,3,4,single-choice,spatial-relational,True,3|4,3164,7,2,3/4
1,3,128,1,1,3,single-choice,spatial-relational,True,1|3,3165,7,1,1/3
1,3,129,6,6,7,single-choice,spatial-relational,True,6|7,3166,7,2,6/7
1,3,130,5,5,6,single-choice,spatial-relational,True,5|6,3167,7,5,5/6
1,3,131,1,1,4,single-choice,spatial-relational,True,1|4,3168,7,2,1/4
1,5,-36,1,1,2,single-choice,spatial-relational,True,1|2,5001,7,1,1/2
