id,sequence,choices,response,correct,mode,response_type,domain,length,task,isTesting,end
D201,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D201,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D216,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D217,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D223,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D229,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D239B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D257,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D67A,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D81B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,1,1,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D92B,1,1|2,2,0,training,single-choice,spatial-relational,5,1/2,0,
D122,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D122,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D133,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D140,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D149,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D15,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D22,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D43,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D45,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D50,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D55,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,4,1,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D71,1,4|5,5,0,training,single-choice,spatial-relational,5,4/5,0,
D139,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D139,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D187,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D201,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D216,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D217,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D223,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D229,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D239B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D257,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D67A,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D81B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,2,1,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D92B,2,2|3,3,0,training,single-choice,spatial-relational,5,2/3,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D122,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D133,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D140,2,3|4,4,0,training,single-choice,spatial-relational,5,3/4,0,
D149,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D149,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D149,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
D149,2,3|4,3,1,training,single-choice,spatial-relational,5,3/4,0,
